6,66.66,1281,19.217,2.2868,1.7852,9,40,0,1
12,33.33,670,20.102,2.3921,3.5704,9,40,0,1
30,13.33,293,21.98,2.6157,8.9272,9,40,0,1
60,6.66,164,24.625,2.9303,17.868,9,40,0,1
6,66.66,1522,22.832,2.717,1.7852,8,40,0,1
12,33.33,816,24.482,2.9134,3.5704,8,40,0,1
30,13.33,338,25.356,3.0174,8.9272,8,40,0,1
60,6.66,193,28.979,3.4485,17.868,8,40,0,1
6,66.66,1922,28.833,3.4311,1.7852,7,40,0,1
12,33.33,1018,30.543,3.6346,3.5704,7,40,0,1
30,13.33,416,31.208,3.7137,8.9272,7,40,0,1
60,6.66,234,35.135,4.1811,17.868,7,40,0,1
6,66.66,2215,33.228,3.9542,1.7852,6,40,0,1
12,33.33,1211,36.334,4.3237,3.5704,6,40,0,1
30,13.33,513,38.485,4.5797,8.9272,6,40,0,1
60,6.66,285,42.793,5.0923,17.868,6,40,0,1
6,66.66,1749,26.238,3.1223,1.7852,5,40,0,1
12,33.33,904,27.123,3.2276,3.5704,5,40,0,1
30,13.33,406,30.458,3.6245,8.9272,5,40,0,1
60,6.66,217,32.583,3.8773,17.868,5,40,0,1
6,66.66,1711,25.668,3.0544,1.7852,4,40,0,1
12,33.33,864,25.923,3.0848,3.5704,4,40,0,1
30,13.33,352,26.407,3.1424,8.9272,4,40,0,1
60,6.66,193,28.979,3.4485,17.868,4,40,0,1
6,66.66,1946,29.193,3.474,1.7852,3,40,0,1
12,33.33,1060,31.803,3.7846,3.5704,3,40,0,1
30,13.33,467,35.034,4.169,8.9272,3,40,0,1
60,6.66,258,38.739,4.6099,17.868,3,40,0,1
6,66.66,2212,33.183,3.9488,1.7852,2,40,0,1
12,33.33,1201,36.034,4.288,3.5704,2,40,0,1
30,13.33,527,39.535,4.7047,8.9272,2,40,0,1
60,6.66,285,42.793,5.0923,17.868,2,40,0,1
